index,status,param_train_end,param_num_boost_round,param_learning_rate,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_lambda_l1,param_lambda_l2,param_early_stopping_rounds,train_ic,train_ir,val_ic,val_ir,n_train_dates,n_val_dates,train_val_gap
961,ok,1700,160,0.07,16,0.6,0.8,50,0.001,0.1,20,0.32834923583444386,1.5429912596319273,0.06430766474002958,0.37368116547065766,1695,257,0.2640415710944143
962,ok,1750,200,0.03,16,0.7,0.8,50,0.0,0.001,10,0.28761528533482555,1.2827555396684858,0.0863403774826754,0.42434490121307916,1745,207,0.20127490785215016
963,ok,1700,240,0.07,31,0.6,0.6,30,0.001,0.01,30,0.3649329677686537,1.73029604257982,0.0745761598763346,0.4314215975821963,1695,257,0.2903568078923191
964,ok,1800,240,0.05,48,0.8,0.7,50,0.0,0.01,20,0.34315295975996324,1.725560756706346,0.09357549623080699,0.5407043494250972,1795,157,0.24957746352915625
965,ok,1750,240,0.05,16,0.6,0.8,30,0.01,0.001,20,0.3176624064978011,1.4860401144178024,0.08678974535865938,0.46430910222571714,1745,207,0.2308726611391417
966,ok,1700,280,0.07,31,0.8,0.7,50,0.0,0.01,30,0.3095927939792583,1.384467266131046,0.06428005604576156,0.3508977013924354,1695,257,0.24531273793349676
967,ok,1750,200,0.05,48,0.8,0.6,80,0.01,0.001,20,0.22993872724852804,1.068117003172809,0.07218066543064611,0.37707379017144965,1745,207,0.15775806181788193
968,ok,1800,200,0.07,16,0.8,0.7,50,0.0,0.01,10,0.3146318689729414,1.5351855792200866,0.09178893000491418,0.5305350081535251,1795,157,0.2228429389680272
969,ok,1750,240,0.07,31,0.7,0.6,80,0.001,0.01,10,0.2342617907179643,1.1081125453285567,0.07619950124972934,0.4343469393338788,1745,207,0.15806228946823497
970,ok,1800,160,0.05,16,0.8,0.6,30,0.0,0.001,20,0.3310269116037663,1.6484366320116155,0.10791047795418392,0.6154444156302178,1795,157,0.2231164336495824
971,ok,1800,280,0.07,31,0.7,0.7,80,0.0,0.001,10,0.2458795889680182,1.157468059884172,0.08083360337361346,0.4539040201184312,1795,157,0.16504598559440475
972,ok,1800,280,0.03,48,0.8,0.6,50,0.01,0.001,30,0.3193996162042735,1.549789057063859,0.10512119123001597,0.5425526744132152,1795,157,0.21427842497425753
973,ok,1800,160,0.05,48,0.6,0.7,80,0.001,0.001,20,0.2802319701061529,1.352470978704808,0.09561609036440245,0.5201478268184809,1795,157,0.18461587974175048
974,ok,1700,200,0.07,16,0.7,0.6,50,0.01,0.001,20,0.2982207041608291,1.4124336089691565,0.0686935789372808,0.3866343515559015,1695,257,0.2295271252235483
975,ok,1800,160,0.07,48,0.7,0.7,80,0.0,0.1,10,0.24509369463598324,1.1543343796446595,0.07931651342439874,0.4402610577207672,1795,157,0.1657771812115845
976,ok,1750,160,0.03,31,0.7,0.7,80,0.001,0.01,20,0.23622009547568965,1.041833077389925,0.08648564477058854,0.4171315149706395,1745,207,0.1497344507051011
977,ok,1750,280,0.03,48,0.7,0.6,80,0.01,0.01,30,0.23803684121584298,1.102408737959157,0.08150099417576463,0.3941284733571993,1745,207,0.15653584704007834
978,ok,1800,160,0.05,48,0.7,0.6,50,0.01,0.01,30,0.32864773066207287,1.6460701361645511,0.10963436086337144,0.6040568893791679,1795,157,0.21901336979870142
979,ok,1800,240,0.07,31,0.7,0.6,80,0.001,0.1,20,0.2618583955077735,1.2778019466783908,0.09272795575474617,0.497294709295865,1795,157,0.16913043975302733
980,ok,1750,240,0.07,16,0.6,0.8,80,0.01,0.1,30,0.2869997070259771,1.3624980398778503,0.08376067748090685,0.491570964741718,1745,207,0.20323902954507025
981,ok,1750,200,0.07,48,0.6,0.7,80,0.001,0.001,10,0.25510194848912615,1.1730375298959266,0.08133781649764177,0.47300628927886573,1745,207,0.17376413199148438
982,ok,1750,200,0.03,31,0.8,0.7,50,0.001,0.001,30,0.3257803506386104,1.5727217938403355,0.09538062294838291,0.4919655636769681,1745,207,0.23039972769022748
983,ok,1750,240,0.07,48,0.8,0.7,50,0.001,0.001,30,0.35155439377404074,1.7452097998115637,0.0930228396917688,0.567469954118086,1745,207,0.2585315540822719
984,ok,1700,280,0.07,16,0.8,0.7,80,0.001,0.01,10,0.24861537956017524,1.1189179045892423,0.0751488809811344,0.4285507881361419,1695,257,0.17346649857904084
985,ok,1700,240,0.07,31,0.8,0.6,50,0.001,0.001,10,0.27991849628871796,1.2640632377869137,0.06192533049190763,0.3488206242676121,1695,257,0.21799316579681033
986,ok,1700,160,0.05,48,0.7,0.7,80,0.001,0.01,30,0.2769857799183522,1.2744215691677796,0.08275396883692046,0.4644124316316408,1695,257,0.19423181108143175
987,ok,1750,200,0.05,48,0.8,0.7,30,0.0,0.001,20,0.37792229093954915,1.8468741194655482,0.07617532962288288,0.41176794590961774,1745,207,0.3017469613166663
988,ok,1750,240,0.07,48,0.8,0.7,30,0.01,0.001,20,0.39955435456405836,2.0473421842708865,0.0743140415204179,0.44622473416544656,1745,207,0.3252403130436404
989,ok,1700,240,0.03,31,0.8,0.7,30,0.01,0.01,30,0.3671990333772928,1.7311843555507582,0.0697994621133489,0.36073477180377356,1695,257,0.2973995712639439
990,ok,1800,280,0.03,16,0.7,0.7,50,0.001,0.1,10,0.2996561902370857,1.416827838567769,0.09728795970062075,0.482073144357015,1795,157,0.2023682305364649
991,ok,1800,240,0.07,31,0.8,0.6,50,0.001,0.001,30,0.31555797599918356,1.5792378704015948,0.09935775521659929,0.5898356610190261,1795,157,0.21620022078258427
992,ok,1750,280,0.07,16,0.7,0.7,50,0.001,0.1,20,0.32929814314946426,1.6339671904926742,0.07904563143277533,0.4886398187238792,1745,207,0.25025251171668894
993,ok,1700,240,0.03,48,0.6,0.6,50,0.001,0.01,30,0.32992115977412556,1.5066291002173835,0.08093994547640453,0.4107043976587922,1695,257,0.24898121429772102
994,ok,1800,200,0.03,16,0.6,0.7,80,0.0,0.001,10,0.23173108325492026,1.0190778970228354,0.09957274851603633,0.477868231415334,1795,157,0.13215833473888394
995,ok,1800,200,0.05,16,0.6,0.8,30,0.0,0.001,20,0.3293956726030215,1.572609618755754,0.09658662899282515,0.5375060182917296,1795,157,0.23280904361019633
996,ok,1750,200,0.07,16,0.6,0.6,50,0.01,0.01,10,0.27545486828134247,1.261907679807363,0.06867356214783349,0.3706648137638163,1745,207,0.20678130613350898
997,ok,1700,160,0.05,16,0.6,0.6,30,0.001,0.001,20,0.31432666045697305,1.430445256949576,0.0762409949881923,0.39983249288092115,1695,257,0.23808566546878074
998,ok,1750,280,0.03,16,0.6,0.6,50,0.001,0.01,20,0.2929531619603908,1.3594247696411677,0.09304848834675719,0.49090571296287927,1745,207,0.1999046736136336
999,ok,1800,280,0.07,16,0.8,0.6,30,0.01,0.001,20,0.3204924886213272,1.5488736596011359,0.10141281915843224,0.6383847457401717,1795,157,0.21907966946289492
